N,P,K,temperature,humidity,pH,rainfall,crop,S,Zn,Fe,Cu,Mn,B,OC,Recommended Fertilizer(s),Crop_N_kg_per_ha,Crop_P2O5_kg_per_ha,Crop_K2O_kg_per_ha,Crop_Notes,N_dosage_kg_per_ha,P2O5_dosage_kg_per_ha,K2O_dosage_kg_per_ha,Dosage_Notes,dosage
72.14270484,42.39856122022762,44.75175496826776,27.077054272953667,87.03961776364085,6.068246409802474,155.2289826,jute,24.29335517165108,29.842396163192333,58.54639309009265,33.07686955266076,91.42718236803952,24.622075610088505,0.5759408620143629,Balanced NPK (14-14-14),99.94571822720772,59.336230432178574,61.61019762,Standard Application,78.70515550544964,40.87626716907975,45.86801954137441,Standard Application,"N: 78.71 kg/ha, P2O5: 40.88 kg/ha, K2O: 45.87 kg/ha. Notes: Standard Application"
131.0,80.0,159.0,28.76,60.41,6.3,600.0,mango,0.29,26.92,98.47,13.65,64.59,62.41,0.59,Balanced NPK (14-14-14),120.0,60.0,60.0,Standard Application,250.0,150.0,250.0,Standard Application,"N: 250.00 kg/ha, P2O5: 150.00 kg/ha, K2O: 250.00 kg/ha. Notes: Standard Application"
10.085483227637717,31.47376686257875,57.456953944548175,21.01054263167885,65.2894622,6.350547568061202,944.9655506635456,urad,24.49418226525302,31.914993445295824,53.39670926271943,39.67977154502773,45.73427585093518,25.49898461,0.6581309255094712,DAP (P); Starter Urea (N),12.829972512193796,30.72568552873013,8.211948117498977,Side-dressing (Light-medium feeder),20.0,40.0,20.0,Side-dressing (Light-medium feeder),"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Side-dressing (Light-medium feeder)"
13.0,23.272,119.0,18.881,69.639,7.5,68.08,urad,18.876,29.838,61.807,32.931,91.815,24.627,0.59,DAP (P); Starter Urea (N),101.98,56.219,70.731,Side-dressing (Light-medium feeder),20.0,40.0,20.0,Side-dressing (Light-medium feeder),"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Side-dressing (Light-medium feeder)"
105.0,30.0,55.0,35.0,60.41,7.0,900.0,cotton,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),120.0,60.0,60.0,Standard Application,120.0,60.0,60.0,Standard Application,"N: 120.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 60.00 kg/ha. Notes: Standard Application"
86.46867096346196,30.789973043518405,21.60798371,24.862314214648297,59.48138636879368,6.446088981151361,389.4830812186158,urad,23.85247077,29.84713688844933,57.46111287884035,33.18607737814052,91.23879350531496,24.68175111798848,0.5895325151129849,DAP (P); Starter Urea (N),12.419398787632042,29.18027099979197,13.059262741690256,Side-dressing (Light-medium feeder),20.0,40.0,20.0,Side-dressing (Light-medium feeder),"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Side-dressing (Light-medium feeder)"
150.0,60.0,40.0,20.0,60.41,6.0,500.0,lettuce,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Urea (N); Complete (14-14-14); MOP (K),150.0,75.0,75.0,Side-dressing (Medium-heavy feeder),120.0,60.0,60.0,Side-dressing (Medium-heavy feeder),"N: 120.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 60.00 kg/ha. Notes: Side-dressing (Medium-heavy feeder)"
65.64999815928547,53.83058509258665,93.80659458398128,25.196648851281985,57.729479380093686,7.5514459071106685,890.6638172503391,turmeric,23.961590197644544,39.11275961362671,79.99122756,36.71220147943166,276.35075495203466,23.22226456765192,0.5833953699239505,Balanced NPK (14-14-14),108.59436104817084,55.004331138766894,52.14074857643032,Standard Application,170.1642849869096,59.281140766311246,52.441479774224575,Standard Application,"N: 170.16 kg/ha, P2O5: 59.28 kg/ha, K2O: 52.44 kg/ha. Notes: Standard Application"
0.0,0.0,22.449913017201688,25.31283843185836,90.3966457602342,6.086498499433193,236.91325311280923,pomegranate,29.11727697968272,30.37203702095253,50.44526019050056,24.50447850524459,110.7774514857333,27.60805026384788,0.5693152588919111,Balanced NPK (14-14-14),93.27135532485823,58.73642963106375,59.84513023319963,Standard Application,244.7384295974693,110.53271031719903,257.9310157370037,Standard Application,"N: 244.74 kg/ha, P2O5: 110.53 kg/ha, K2O: 257.93 kg/ha. Notes: Standard Application"
40.32030908316803,13.99987410158207,0.0,23.053821902403,94.66116661568816,6.507434268105506,267.3471697884185,orange,17.65450748638962,31.27408134595558,63.42029384290223,28.91402544663232,148.9183785867617,12.502220306045963,0.5524768118946848,Balanced NPK (14-14-14),121.48061541593025,60.06571359938527,66.94103583659722,Standard Application,286.8315691,150.0,278.08573371041115,Standard Application,"N: 286.83 kg/ha, P2O5: 156.06 kg/ha, K2O: 278.09 kg/ha. Notes: Standard Application"
59.75928292,61.92901244070086,11.798307206542257,33.98910062,85.54835291522265,5.999849386619718,354.55760648984125,grapes,24.35558180206585,20.00380597508084,41.56244878,25.10923417797176,51.53097271794202,28.17536108051539,0.5925982569469546,Balanced NPK (14-14-14),148.04480884509437,65.00791736035826,52.53467813910993,Standard Application,60.41260684318442,59.016242911103234,10.0,Standard Application,"N: 60.41 kg/ha, P2O5: 59.02 kg/ha, K2O: 9.59 kg/ha. Notes: Standard Application"
79.23932546628647,20.11391518597196,0.0,21.23655427379793,55.60026635300218,6.183251372609938,569.558094,masoor,20.91536697340004,24.482141379918403,53.70866827242705,30.638092943445724,170.9123329503006,13.745477454540216,0.5722350608762299,Balanced NPK (14-14-14),33.12187656,42.715663850269486,21.81952018,Standard Application,21.41112949546188,44.88960299888261,10.0,Standard Application,"N: 21.41 kg/ha, P2O5: 44.89 kg/ha, K2O: 0.00 kg/ha. Notes: Standard Application"
35.0,67.0,49.0,41.31330062,91.1508798,6.617066674,239.7427554,papaya,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),100.0,60.0,60.0,Standard Application,250.0,150.0,300.0,Standard Application,"N: 250.00 kg/ha, P2O5: 250.00 kg/ha, K2O: 500.00 kg/ha. Notes: Standard Application"
35.91629108694515,39.99701292597835,157.13782952233936,27.23068535023653,64.45254339796188,5.428314801500735,564.8538032215005,spinach,0.0,51.18829221246065,24.265038701714523,3.973199488609336,223.98044663768823,24.670459,0.6398541052100823,Urea (N); Complete (14-14-14); MOP (K),113.19383338168772,61.670363568076446,68.14259552114622,Side-dressing (Heavy feeder),140.0,60.0,60.0,Side-dressing (Heavy feeder),"N: 140.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 60.00 kg/ha. Notes: Side-dressing (Heavy feeder)"
80.0,55.0,45.0,25.0,60.41,7.0,500.0,wheat,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Urea (N); DAP (P); MOP (K),120.0,60.0,40.0,Broadcasting (Medium feeder),120.0,60.0,40.0,Broadcasting (Medium feeder),"N: 120.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 40.00 kg/ha. Notes: Broadcasting (Medium feeder)"
103.99618007044484,75.72403293,39.41364218252315,24.10659891381457,82.02522555,6.365244872745639,242.2348666463608,banana,31.008385889317346,25.088213040850164,54.66913683965798,35.71639948343776,45.63619561725599,19.76054539,0.5872061609379767,Balanced NPK (14-14-14),121.20738342305292,57.83033608721773,60.15112984981361,Standard Application,300.0,124.49018805548654,300.0,Standard Application,"N: 406.87 kg/ha, P2O5: 124.49 kg/ha, K2O: 609.04 kg/ha. Notes: Standard Application"
149.81572274763678,15.805714625168434,124.94346772667478,26.42269425262316,63.135806078102966,6.943340550116954,574.5416127577489,mulberry,0.0,19.28423143759636,182.8581125351728,14.971885083551376,583.5791522235104,29.834432087009016,0.6179672514016893,Balanced NPK (14-14-14),102.76152847856744,60.43728633462891,72.45694494426037,Standard Application,300.0,99.55815882173212,149.78752485599213,Standard Application,"N: 313.68 kg/ha, P2O5: 99.56 kg/ha, K2O: 149.79 kg/ha. Notes: Standard Application"
55.61082446863711,21.11558593103872,24.806379449372866,19.909852629480103,60.11390415009261,5.972378849704611,602.0183388539014,masoor,24.04056686804389,29.83145577546902,58.211634620335786,33.18374836672732,91.81499290943748,24.61198040909404,0.5765574969087572,Balanced NPK (14-14-14),16.106366099928998,40.03445198157058,20.09204912434615,Standard Application,20.0,56.53111148105728,43.82792005097969,Standard Application,"N: 19.40 kg/ha, P2O5: 56.53 kg/ha, K2O: 43.83 kg/ha. Notes: Standard Application"
40.0,20.0,30.0,25.0,60.41,6.5,400.0,moong,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),15.0,30.0,15.0,Standard Application,20.0,40.0,20.0,Standard Application,"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Standard Application"
28.0,58.0,25.0,27.4818649,62.04814951,6.861640036,37.81123974,lentil,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),114.26962312269764,57.27897421365826,62.18192122414282,Standard Application,30.0,60.0,30.0,Standard Application,"N: 30.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 30.00 kg/ha. Notes: Standard Application"
48.0,21.207,55.0,28.939,59.643,6.592,692.157,papaya,23.949,31.08,95.06,27.397,69.122,22.188,0.59,Balanced NPK (14-14-14),106.433,75.0,104.335,Standard Application,250.0,150.0,300.0,Standard Application,"N: 250.00 kg/ha, P2O5: 250.00 kg/ha, K2O: 500.00 kg/ha. Notes: Standard Application"
42.16613885574786,59.64780401359248,22.28849222514721,32.929537301236046,94.38319906953711,7.252752899769792,24.07981440548048,papaya,24.764539570289514,33.34400745,59.75503576814863,29.116649106374897,169.74932620773438,28.814850983869466,0.5983460769556314,Balanced NPK (14-14-14),109.28540681311723,59.97217309876956,53.31555834633655,Standard Application,251.24899763745304,150.0,300.0,Standard Application,"N: 251.25 kg/ha, P2O5: 247.78 kg/ha, K2O: 439.48 kg/ha. Notes: Standard Application"
192.0,50.0,322.0,28.76,60.41,7.4,600.0,ragi,0.0122,19.73,214.34,12.65,66.39,2.42,0.59,Balanced NPK (14-14-14),80.0,40.0,40.0,Standard Application,50.0,40.0,25.0,Standard Application,"N: 50.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 25.00 kg/ha. Notes: Standard Application"
28.71721681699992,13.17993934780576,56.46688987,22.26472107715494,58.6204182,6.339180505,514.5965004177947,moong,21.24204604,27.684363086987776,49.96811299625509,32.084353680990375,57.74108730670495,28.62958930512092,0.6065587847343973,Balanced NPK (14-14-14),19.512783788927656,29.05471061052251,9.949087814554478,Standard Application,22.365467562164103,18.099176507641733,65.51128718851515,Standard Application,"N: 22.37 kg/ha, P2O5: 18.10 kg/ha, K2O: 65.51 kg/ha. Notes: Standard Application"
49.08058079438624,34.566153936823845,54.75923112650465,31.844150780453592,56.99419434780318,7.6970155500408834,522.8469250314022,soybean,17.725286842163353,29.55798950292329,68.21527017535335,41.0411762702712,44.33443396576263,25.93789598107351,0.5477602653833807,Balanced NPK (14-14-14),26.874202519572886,51.39716161042775,17.811226136697883,Standard Application,20.0,52.17974610027825,10.0,Standard Application,"N: 7.19 kg/ha, P2O5: 52.18 kg/ha, K2O: 4.96 kg/ha. Notes: Standard Application"
121.0,76.0,169.0,28.76,60.41,4.8,600.0,mango,0.27,27.1,78.71,10.03,78.58,69.01,0.59,Balanced NPK (14-14-14),120.0,60.0,60.0,Standard Application,250.0,150.0,250.0,Standard Application,"N: 250.00 kg/ha, P2O5: 150.00 kg/ha, K2O: 250.00 kg/ha. Notes: Standard Application"
65.0,55.0,50.0,30.0,60.41,7.5,600.0,wheat,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Urea (N); DAP (P); MOP (K),120.0,60.0,40.0,Broadcasting (Medium feeder),120.0,60.0,40.0,Broadcasting (Medium feeder),"N: 120.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 40.00 kg/ha. Notes: Broadcasting (Medium feeder)"
95.0,53.751,1.0,18.178,64.315,6.647,53.137,moong,18.386,29.838,57.549,22.338,91.815,22.188,0.59,Balanced NPK (14-14-14),83.841,64.046,32.979,Standard Application,20.0,40.0,20.0,Standard Application,"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Standard Application"
44.676660407242025,8.017829238,43.71173056035655,28.93161601686234,43.540848731272334,6.684865334947993,229.5671558051968,ginger,29.3144423848042,32.654359947330136,81.34373708455206,31.29515890945853,225.52050987896203,15.756793738308382,0.6101261025577933,Balanced NPK (14-14-14),99.26140921905647,74.24661439007352,89.79241409092224,Standard Application,86.06509206544052,68.76284627091022,140.96418643689063,Standard Application,"N: 86.07 kg/ha, P2O5: 68.76 kg/ha, K2O: 140.96 kg/ha. Notes: Standard Application"
148.0376173847398,35.45736004668444,51.65904835416323,29.406134791290487,58.30183774657218,6.837507011679386,663.7507980999562,mulberry,0.0,28.55264067282073,110.22523387239724,12.934016273308606,1068.6307992217448,30.82836468303181,0.5978265611338371,Balanced NPK (14-14-14),111.43787772945468,58.64529856989232,70.57087339968358,Standard Application,300.0,105.81792834923918,10.0,Standard Application,"N: 321.37 kg/ha, P2O5: 105.82 kg/ha, K2O: 0.00 kg/ha. Notes: Standard Application"
0.0,59.89692007,45.53755019118531,23.195123931419463,49.85242799382477,6.809246996783604,310.771567784932,groundnut,1.5658003752973928,28.139925782527683,61.713409569773376,24.701266060932248,0.0,27.409332821066663,0.638531124,Balanced NPK (14-14-14),165.80730722749183,65.05774938208795,62.393037042569865,Standard Application,20.0,57.19272754564239,105.85615676161152,Standard Application,"N: 8.14 kg/ha, P2O5: 57.19 kg/ha, K2O: 105.86 kg/ha. Notes: Standard Application"
110.0,80.0,40.0,25.0,60.41,6.0,800.0,cotton,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),120.0,60.0,60.0,Standard Application,120.0,60.0,60.0,Standard Application,"N: 120.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 60.00 kg/ha. Notes: Standard Application"
100.39035529032672,40.935582768522046,4.0688810576227965,34.88288178937488,59.51759804684963,6.172016885840301,1558.5316253491294,kangkong,18.96114765041193,37.56585750307606,48.73286347569469,29.41129048943916,74.00850378875052,26.83178036441073,0.661891008,Urea (N); Complete (14-14-14); MOP (K),170.1928809,60.62673424894655,47.47163555444138,Side-dressing / Drenching (Heavy feeder),150.0,60.0,60.0,Side-dressing / Drenching (Heavy feeder),"N: 150.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 60.00 kg/ha. Notes: Side-dressing / Drenching (Heavy feeder)"
46.54312645647085,35.71032691523975,0.0,27.05650694240096,55.76872846735707,6.608650324900682,624.8303946231482,tur,29.860630584929503,24.816347157533468,39.075595495131125,31.79510498888292,130.6835872312985,27.82432697264105,0.569871574,Balanced NPK (14-14-14),23.98466471710052,37.88677610506595,20.010356156423548,Standard Application,45.02249776,37.94376659,10.0,Standard Application,"N: 45.02 kg/ha, P2O5: 37.94 kg/ha, K2O: 0.00 kg/ha. Notes: Standard Application"
53.0,16.515,150.0,25.524,47.599,6.399,648.622,lentil,23.996,31.08,69.333,32.931,69.122,24.627,0.59,Balanced NPK (14-14-14),107.614,55.943,100.598,Standard Application,30.0,60.0,30.0,Standard Application,"N: 30.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 30.00 kg/ha. Notes: Standard Application"
94.50919137157544,31.96556795711263,33.14378401341935,24.17982209045105,64.54000083606408,5.9867707541165975,110.17015143561964,jute,25.88182555002861,28.650155553375875,77.72140546208817,38.66524732882763,93.79611213595184,28.84481367924497,0.50050051,Balanced NPK (14-14-14),98.89627586951448,61.87975530884446,64.61681345879047,Standard Application,96.1608956548604,41.1730076226881,28.62106005154841,Standard Application,"N: 96.16 kg/ha, P2O5: 41.17 kg/ha, K2O: 28.62 kg/ha. Notes: Standard Application"
73.46986376813274,30.630881627367742,59.206908399019966,26.32107128151417,76.78731264476696,6.545632465645083,96.16182174858427,watermelon,23.41410333695504,26.444785320597944,48.60783913968994,22.66874786130905,15.21490479465794,17.969101805323508,0.5749163345814989,Balanced NPK (14-14-14),127.63455579252532,58.70034931597437,64.64546605416925,Standard Application,71.37921024496342,62.68409097629336,45.02481390241071,Standard Application,"N: 71.38 kg/ha, P2O5: 62.68 kg/ha, K2O: 45.02 kg/ha. Notes: Standard Application"
33.0,9.716,1.0,19.346,77.778,5.694,655.213,jowar,23.996,30.845,57.549,20.842,71.606,24.627,0.59,Balanced NPK (14-14-14),130.319,72.85,34.808,Standard Application,80.0,40.0,40.0,Standard Application,"N: 80.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 40.00 kg/ha. Notes: Standard Application"
30.0,30.0,35.0,25.00872392,95.59224018,6.001936419,165.8092179,coconut,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),120.0,60.0,60.0,Standard Application,300.0,150.0,300.0,Standard Application,"N: 500.00 kg/ha, P2O5: 320.00 kg/ha, K2O: 1200.00 kg/ha. Notes: Standard Application"
0.0,32.63506979794271,2.607703636121027,28.28811909678036,52.90742261171675,5.802636885442814,0.0,mango,22.33240675708941,36.28091903,66.15917409135892,34.71300889682588,282.9729007537724,20.847653224710463,0.5234651015524414,Balanced NPK (14-14-14),124.88980160876048,57.86490638784494,61.959676853307705,Standard Application,225.7340398100174,150.0,280.2805371245061,Standard Application,"N: 225.73 kg/ha, P2O5: 152.81 kg/ha, K2O: 280.28 kg/ha. Notes: Standard Application"
40.06142480711526,10.14517014192938,48.01499141318805,18.35031020439208,84.61588484726447,5.6744042598429045,213.6279060352496,pomegranate,15.209546985899772,26.70266310032364,60.81595473465191,20.723890177360275,150.00722480591108,28.23146890223297,0.5831533045491927,Balanced NPK (14-14-14),103.48374951973716,58.364598589685805,55.01388240671386,Standard Application,239.5082693,114.8703056612389,181.71397331349965,Standard Application,"N: 239.51 kg/ha, P2O5: 114.87 kg/ha, K2O: 181.71 kg/ha. Notes: Standard Application"
48.174643332781336,20.549080337919747,10.02156764530318,23.760277853217183,92.87129669280036,5.643814619528358,308.5372058338144,coconut,28.957060923113552,31.40721962420198,56.65251327253632,37.49238920368724,28.43575869547108,26.11718573531109,0.5683181686489629,Balanced NPK (14-14-14),123.88408951526986,60.317266487636914,64.79381912069941,Standard Application,300.0,150.0,300.0,Standard Application,"N: 488.02 kg/ha, P2O5: 321.16 kg/ha, K2O: 1157.94 kg/ha. Notes: Standard Application"
36.0,44.0,21.0,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),15.0,30.0,15.0,Standard Application,20.0,40.0,20.0,Standard Application,"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Standard Application"
51.00163841224631,57.09081767688121,44.990897137427424,24.7905842,60.88994750359458,6.028139721670584,961.2252911,turmeric,24.088616534084515,29.83811466760947,57.548716382647335,32.89762548458079,91.29643676028806,24.687045559442986,0.5875893823887204,Balanced NPK (14-14-14),122.1050916249921,60.324604026693386,58.728204072254215,Standard Application,145.07448048566005,56.18641655951181,143.92730463893025,Standard Application,"N: 145.07 kg/ha, P2O5: 56.19 kg/ha, K2O: 143.93 kg/ha. Notes: Standard Application"
8.633760949026215,50.44779462388938,128.50555037784432,30.34545190602695,65.68200971018943,6.386009087219041,1152.6310148452192,lentil,28.031391965206726,29.20243221422544,60.085855699511214,31.80241967027837,88.73570035409638,18.95968893301641,0.6589053899848112,Balanced NPK (14-14-14),103.90948584916384,61.56403033580912,75.35119087990441,Standard Application,58.995972466601984,56.00942369171517,173.27722637783378,Standard Application,"N: 59.00 kg/ha, P2O5: 56.01 kg/ha, K2O: 173.28 kg/ha. Notes: Standard Application"
12.0,61.0,19.0,19.33162606,24.13995025,5.655726817,68.51253427,kidneybeans,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,DAP (P); Starter Urea (N),25.0,40.0,25.0,Side-dressing (Light-medium feeder),25.0,45.0,20.0,Side-dressing (Light-medium feeder),"N: 25.00 kg/ha, P2O5: 45.00 kg/ha, K2O: 20.00 kg/ha. Notes: Side-dressing (Light-medium feeder)"
69.13590777500299,37.579741965334655,53.97276439103744,19.44784513247773,58.32698564172605,5.944859869092252,773.3806133358572,masoor,21.051613672978554,25.414759684148347,82.773709,30.219196422405386,104.02330639351489,23.45389032369232,0.589650235,Balanced NPK (14-14-14),16.93019382328821,37.21429355113797,17.331112615133357,Standard Application,20.0,89.87234110393197,18.35618398455858,Standard Application,"N: 0.43 kg/ha, P2O5: 89.87 kg/ha, K2O: 18.36 kg/ha. Notes: Standard Application"
11.756198283329471,17.021620334059502,57.797298895818535,29.171801500083983,95.62444973294252,5.924585569,303.9808280467887,coconut,19.02152852971336,28.875748335944124,69.12502003,34.520175317450075,0.0,28.79148947869323,0.5492862868103815,Balanced NPK (14-14-14),121.69388177542444,59.19991923,65.61732872961687,Standard Application,300.0,150.0,300.0,Standard Application,"N: 505.77 kg/ha, P2O5: 343.44 kg/ha, K2O: 1173.11 kg/ha. Notes: Standard Application"
35.0,50.0,20.0,20.0,60.41,6.5,900.0,gram,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),20.0,40.0,20.0,Standard Application,20.0,60.0,40.0,Standard Application,"N: 20.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 40.00 kg/ha. Notes: Standard Application"
90.98142437721928,23.11541927483204,46.85709659685334,30.28704553112572,93.42024387230572,6.410713255597113,40.63034640587101,muskmelon,24.26224006625644,29.82515039192157,58.39232113133352,32.88056369812603,91.42168224963604,24.681471639073504,0.603904565,Balanced NPK (14-14-14),100.0395372505074,59.54901350568657,57.17521633719241,Standard Application,73.70674675172852,42.687051619280176,61.56559226906202,Standard Application,"N: 73.71 kg/ha, P2O5: 42.69 kg/ha, K2O: 61.57 kg/ha. Notes: Standard Application"
29.305923449701247,23.29260407570911,29.33787639280203,29.01513337431176,88.29258616887049,6.046600564166815,156.55173661796323,coconut,17.74897163862365,25.71275013902733,60.93132318466532,35.93036171008887,122.6088645668398,32.14458730473957,0.6447570846525035,Balanced NPK (14-14-14),124.690918935871,55.80090073301089,49.17174837252489,Standard Application,300.0,150.0,300.0,Standard Application,"N: 486.72 kg/ha, P2O5: 313.86 kg/ha, K2O: 1239.28 kg/ha. Notes: Standard Application"
30.0,40.0,25.0,25.0,60.41,6.0,800.0,gram,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),20.0,40.0,20.0,Standard Application,20.0,60.0,40.0,Standard Application,"N: 20.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 40.00 kg/ha. Notes: Standard Application"
91.69665145212564,45.26559301407689,154.13515060995582,24.545517896124007,60.14143770140075,7.849707248,643.6469987706516,grapes,31.87368878694492,27.77503129433667,69.94892303204686,29.61258257505017,69.54912900481582,24.707090426947907,0.6788146296349296,Balanced NPK (14-14-14),88.94486342609706,60.15192241618957,52.21030393093797,Standard Application,22.05109159466573,42.57915691687229,78.89936478337485,Standard Application,"N: 22.05 kg/ha, P2O5: 42.58 kg/ha, K2O: 78.90 kg/ha. Notes: Standard Application"
81.50768271686455,45.59313652696068,133.3410909427583,35.11336274905314,61.90765227725943,5.951313022092121,463.5695645700941,kangkong,26.289978168362744,26.166588026692263,83.40354560812577,34.03131698,163.60547891780698,14.689744203935522,0.5513608657823944,Urea (N); Complete (14-14-14); MOP (K),129.75160762177504,60.23184708983745,22.77079641009094,Side-dressing / Drenching (Heavy feeder),150.0,60.0,60.0,Side-dressing / Drenching (Heavy feeder),"N: 150.00 kg/ha, P2O5: 60.00 kg/ha, K2O: 60.00 kg/ha. Notes: Side-dressing / Drenching (Heavy feeder)"
12.0,18.066,139.0,24.126,74.834,5.516,165.771,apple,9.099,29.838,57.549,32.063,69.122,22.188,0.59,Balanced NPK (14-14-14),126.487,58.085,20.0,Standard Application,150.0,75.0,150.0,Standard Application,"N: 150.00 kg/ha, P2O5: 75.00 kg/ha, K2O: 150.00 kg/ha. Notes: Standard Application"
73.41005215598835,30.43442693529701,64.41199370434092,28.24539268188516,87.56641993128098,6.1674822349959175,0.0,muskmelon,19.098304988216345,27.53884490721816,68.48750957304836,31.43363094877096,12.841479981364472,20.228796349200152,0.5592372017775146,Balanced NPK (14-14-14),96.38451767812616,59.64683418983886,61.20465585892012,Standard Application,47.81409784275819,37.50911500495733,10.0,Standard Application,"N: 47.81 kg/ha, P2O5: 37.51 kg/ha, K2O: 0.00 kg/ha. Notes: Standard Application"
10.0,32.156,1.0,24.442,47.599,6.783,427.671,tur,23.996,30.147,57.549,32.931,69.122,23.663,0.59,Balanced NPK (14-14-14),81.42,40.352,20.0,Standard Application,20.0,40.0,20.0,Standard Application,"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Standard Application"
34.414618128188195,57.54070808707463,108.30585678698355,27.23137110885058,92.73227250598038,6.582497566635444,71.25837198547939,papaya,22.002857054997406,30.30321235774874,80.48215639,30.88655028520205,151.99673544745622,30.76350151871355,0.5759377338558263,Balanced NPK (14-14-14),94.37924671818143,61.27769889461293,61.388817250334775,Standard Application,266.3900054490165,150.0,300.0,Standard Application,"N: 266.39 kg/ha, P2O5: 241.47 kg/ha, K2O: 561.44 kg/ha. Notes: Standard Application"
80.0,55.0,50.0,30.0,60.41,7.5,900.0,jowar,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),80.0,40.0,40.0,Standard Application,80.0,40.0,40.0,Standard Application,"N: 80.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 40.00 kg/ha. Notes: Standard Application"
50.0,30.0,25.0,30.0,60.41,6.5,300.0,tur,23.99551670365233,29.838113994439297,57.548714617169374,32.93068805206882,91.81499302649932,24.62698766603416,0.59,Balanced NPK (14-14-14),20.0,40.0,20.0,Standard Application,20.0,40.0,20.0,Standard Application,"N: 20.00 kg/ha, P2O5: 40.00 kg/ha, K2O: 20.00 kg/ha. Notes: Standard Application"
33.118551993650506,49.78598828712739,9.273753060523363,30.76956200360016,61.02382417415887,6.724350595894755,885.7692218554039,groundnut,24.85837628928921,24.952858798744803,50.40617171,32.32187456640323,131.27742838145485,28.328597490340734,0.5517965176021795,Balanced NPK (14-14-14),28.02657030297913,60.15113349172912,42.18722937846386,Standard Application,72.84762547048348,49.89863089706165,10.0,Standard Application,"N: 72.85 kg/ha, P2O5: 49.90 kg/ha, K2O: 0.00 kg/ha. Notes: Standard Application"
147.0,33.68,150.0,23.502,68.026,5.698,1200.0,sugarcane,21.042,29.838,57.549,27.939,91.815,24.627,0.59,Balanced NPK (14-14-14),145.803,49.419,46.895,Standard Application,200.0,70.0,120.0,Standard Application,"N: 200.00 kg/ha, P2O5: 70.00 kg/ha, K2O: 120.00 kg/ha. Notes: Standard Application"
